readname	contig	position	leader_start	adapter_start	polya_start	transcript_start	read_rate	polya_length	qc_tag
391f5b68-d74c-4bce-8c04-c1bb8f89a0ce	SPBC14F5.04c	712	2.0	3.0	3846.0	4650.0	130.96	29.91	SUFFCLIP
333617b2-06f4-4d1c-872d-5a534e9c4289	SPBC14F5.04c	712	2.0	3.0	5011.0	6109.0	115.85	37.19	SUFFCLIP
61cc89f7-9166-4ff8-9649-d4bb21aad1bc	SPBC14F5.04c	102	2.0	3.0	3240.0	3956.0	158.53	32.63	PASS
02e3dc69-585a-4120-ba9c-86e41baac6b7	SPBC14F5.04c	605	2.0	3.0	3868.0	4505.0	111.56	18.56	SUFFCLIP
1b2690e1-a51a-41dc-915e-3c174939386c	SPBC14F5.04c	181	2.0	3.0	5617.0	6428.0	107.57	23.93	SUFFCLIP
5f47a2a4-a463-46a4-871b-bcd8e1257550	SPBC14F5.04c	605	5.0	7.0	5420.0	6175.0	97.16	19.32	SUFFCLIP
f7b83803-9568-4813-914a-b0c1b4312a2e	SPBC14F5.04c	163	88.0	183.0	5139.0	5914.0	120.48	25.96	SUFFCLIP
b22615a5-59d1-4718-8a0e-227944451443	SPBC14F5.04c	605	2.0	3.0	4041.0	4969.0	125.50	33.62	SUFFCLIP
61655669-8371-4b7d-8d92-d89bca3d3dcc	SPBC1815.01	176	2.0	388.0	5595.0	6779.0	115.85	40.50	PASS
8bdf8555-efcd-4d23-983e-c6a4cf650a1b	SPBC14F5.04c	605	3.0	4.0	12101.0	12865.0	94.12	18.84	ADAPTER
8957d400-5052-4834-a88d-abfe4f1647b3	SPBC14F5.04c	620	2.0	3.0	10122.0	11102.0	130.96	37.57	ADAPTER
42d1cf92-8b86-43d7-9562-7890ac6c538f	SPBC14F5.04c	605	2.0	3.0	6646.0	7249.0	97.16	14.42	SUFFCLIP
9f613e85-4ddc-4a03-89b7-bc604ebcb90c	SPBC14F5.04c	605	2.0	3.0	8424.0	9254.0	115.85	26.88	ADAPTER
fa856c2c-7cd5-40af-a723-c35254b73988	SPBC14F5.04c	605	9.0	10.0	11.0	12.0	143.43	0.00	NOREGION
6a88c6f1-3453-45e0-ac0b-7e8fb9f17614	SPBC14F5.04c	606	2.0	3.0	8049.0	9134.0	111.56	35.15	SUFFCLIP
be352408-e7a5-4bb7-8cfa-1959b1a6f978	SPBC14F5.04c	623	2.0	3.0	9180.0	9955.0	130.96	28.65	ADAPTER
e6acade0-eb1c-4c3f-9af9-f963ad98630f	SPBC1815.01	241	2.0	3.0	6330.0	7113.0	115.85	25.08	SUFFCLIP
3cd005a4-0046-4f25-a369-54668049faca	SPAC926.04c	512	2.0	3.0	13466.0	14014.0	107.57	14.54	ADAPTER
679ae96e-a385-4307-a870-94784d027f5b	SPBC1815.01	241	2.0	3.0	4379.0	6519.0	65.48	41.50	SUFFCLIP
87cc83ce-2a48-4a0a-aa5c-07d364154888	SPBC32F12.11	118	2.0	3.0	15330.0	16864.0	97.16	44.45	ADAPTER
497e2613-f546-4715-9fdf-fb8238526185	SPBC18E5.04	239	2.0	3.0	9168.0	10695.0	77.23	34.13	PASS
69b703e8-4b84-4522-91c9-1d2175711011	SPBC2F12.04	132	2.0	3.0	4110.0	5126.0	115.85	34.04	PASS
db2fd32b-2dad-47bc-8fbd-ac14cdf15af3	SPBC19F8.08	444	283.0	624.0	18244.0	19526.0	88.59	32.68	ADAPTER
012f98d1-91f0-4034-a1b8-9fb266b955d1	SPBC32F12.11	118	2.0	3.0	3852.0	4310.0	107.57	11.32	SUFFCLIP
4a61d80f-b828-493a-82c2-74ec0d81a1ca	SPBC32F12.11	118	2.0	3.0	8540.0	9095.0	111.56	15.52	ADAPTER
0da683b6-fb21-4dc3-89d0-9fb4430c6ef0	SPBC32F12.11	118	810.0	2145.0	17110.0	18189.0	77.23	22.64	ADAPTER
daf861dc-7732-44e2-8bfd-51e68e65f012	SPBC32F12.11	444	2.0	3.0	18882.0	20115.0	75.30	25.80	ADAPTER
d521efc9-ceeb-46ac-aba0-be561d5b55bf	SPBC32F12.11	118	2.0	3.0	4840.0	6194.0	125.50	51.37	SUFFCLIP
ea8658eb-f5cd-4771-98fb-daf1f84bbf6f	SPBC19F8.08	118	2.0	3.0	3824.0	4370.0	143.43	20.95	PASS
861fdfa5-18ad-4582-9744-0447a6834496	SPBC4F6.18c	800	757.0	1538.0	8714.0	9532.0	107.57	24.18	PASS
cb973d88-c73f-44c0-9132-32b3a9b41c49	SPBC839.17c	564	2.0	3.0	6236.0	7060.0	111.56	25.48	PASS
73a10108-1b85-477b-ab08-f0780b9ec584	SPBC32F12.11	234	3.0	4.0	7165.0	8066.0	77.23	18.08	SUFFCLIP
a17e0e6f-0039-468b-a6d1-eee356714de0	SPBC32F12.11	178	2.0	3.0	12401.0	14636.0	66.93	44.64	PASS
662570cb-0dd8-440f-9046-38384d2bf524	SPBC32F12.11	486	2.0	3.0	12754.0	13319.0	111.56	15.89	ADAPTER
dc0c55c3-3f31-4c61-a4d6-0f827639b7cd	SPCC970.05	44	134.0	265.0	4629.0	5422.0	111.56	24.33	SUFFCLIP
846d40f8-f160-43ef-b9f6-c974d6889ee0	SPCC16C4.13c	55	2.0	3.0	4132.0	5000.0	125.50	31.12	PASS
8cab2e48-4398-4844-8355-d1e3d61daebd	SPBC839.15c	89	2.0	3.0	10355.0	10948.0	103.86	15.41	ADAPTER
7259e1b1-cdbb-430e-a849-2ba83125f9d5	SPRRNA.49	2888	11.0	13.0	2432.0	2581.0	125.50	1.17	NOREGION
50075725-35f7-4fcb-baf9-a1f4d526bff2	SPBC32F12.11	817	2.0	3.0	4362.0	4364.0	107.57	0.00	NOREGION
50ac1563-3bbb-45d0-bf85-9ccd0bc88cd1	SPCC1183.08c	317	2.0	3.0	5716.0	6771.0	94.12	27.94	SUFFCLIP
b712032d-301e-4e06-b0c1-fd01b621ffc4	SPRRNA.52	19	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
6e3c6011-a48e-4c59-8ff1-498aedf4d514	SPBC839.15c	852	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
1b1d6f32-a5e7-4cbf-88a3-2d5c8595fd70	SPRRNA.49	2893	2.0	3.0	3369.0	3523.0	120.48	1.12	NOREGION
c2318fb9-c1f1-4eac-bbb6-84c4d4e3be9f	SPBC839.15c	89	2.0	3.0	5050.0	5149.0	120.48	0.00	NOREGION
0f8c2701-aa60-456c-b529-17ae32f0be31	SPBC839.15c	689	2.0	3.0	9800.0	11880.0	83.67	52.75	SUFFCLIP
7a141d9a-5ccc-407f-ba1b-a81b840ef19d	SPRRNA.48	1629	2.0	3.0	5259.0	6115.0	103.86	24.48	PASS
3574e8fc-1b1c-4b74-94f5-d5e00f7c3833	SPCC794.09c	65	585.0	1324.0	11173.0	11876.0	100.40	18.40	ADAPTER
fadd558e-e7be-4dbb-a0d4-e5c5bf10b415	SPCC63.07	35	2.0	3.0	4675.0	9002.0	97.16	134.55	PASS
cd1b713d-a574-4fe9-8b6b-79aecfd91482	SPCC1739.13	177	2.0	3.0	7135.0	8289.0	107.57	36.18	SUFFCLIP
d2eb61d9-17a1-4cfc-8921-ac753998f9fb	SPAC23A1.10	985	49.0	217.0	2879.0	3366.0	143.43	18.14	SUFFCLIP
dbbff403-8875-4a35-b056-f94fded93ced	SPAC23A1.10	143	2.0	66.0	3838.0	4453.0	107.57	16.93	SUFFCLIP
ddadc496-b860-445d-b89b-552af76d4639	SPAC23A1.10	89	3.0	4.0	8572.0	9312.0	111.56	22.37	ADAPTER
0bbc5527-ea4b-4ecc-97c8-5cb34715a506	SPAC4H3.10c	184	2.0	3.0	4761.0	5340.0	115.85	17.23	SUFFCLIP
67a86278-657e-44d4-8b44-3ee1bc8faf1d	SPAC4H3.10c	184	2.0	3.0	6192.0	7579.0	136.91	58.00	SUFFCLIP
222a8f1a-5b24-4902-a3af-bdd2db69c903	SPAC23A1.10	59	2.0	3.0	15029.0	16863.0	81.41	44.54	ADAPTER
98bb8029-e39a-43ad-92cf-2a5f1aa39588	SPAC24C9.06c	1794	2.0	3.0	5327.0	5864.0	130.96	18.30	SUFFCLIP
c62e41be-1410-40ee-a5e2-170aa1470074	SPAC4H3.10c	184	170.0	371.0	3986.0	5160.0	79.26	25.87	SUFFCLIP
154b219a-00a7-4f16-a7ce-f33ff58f04c4	SPAC4D7.05	670	2.0	3.0	7583.0	8612.0	103.86	30.45	PASS
e88e0dce-72e2-4d9c-8d2d-f3f32145e4b3	SPAC23A1.10	89	542.0	3001.0	15148.0	16515.0	94.12	37.69	ADAPTER
e59ea0f6-2869-4c03-84b5-d1679de970a7	SPAC23A1.10	68	2.0	3.0	3456.0	3935.0	111.56	12.70	SUFFCLIP
0379ba33-d120-4744-9784-74cbafa65658	SPAC1071.10c	3138	2.0	3.0	6401.0	7703.0	125.50	49.21	SUFFCLIP
8dca51d7-ab05-4cee-93e3-1b294b62e5c0	SPAC222.12c	637	2.0	3.0	12269.0	13585.0	91.27	34.85	ADAPTER
a492452b-cc27-4e68-8281-495c42f86877	SPAC23A1.10	512	2.0	3.0	6592.0	7760.0	103.86	35.24	SUFFCLIP
45c2610a-d424-4469-a2ae-893e339a5ab1	SPAC222.12c	328	2.0	65.0	5621.0	6726.0	125.50	41.00	SUFFCLIP
12359daf-768d-4ce4-9bb6-c39ec8624597	SPAC23A1.10	380	2.0	3.0	4606.0	5271.0	103.86	17.90	PASS
3950a77b-3975-480d-935c-ccb8dff9ed3c	SPAC23A1.10	64	2.0	18.0	13652.0	15492.0	111.56	63.11	ADAPTER
4b7d762a-1e38-450d-be58-61d4b3c6b762	SPAC4H3.10c	184	5.0	6.0	5028.0	5532.0	120.48	15.12	SUFFCLIP
5686cede-6e39-4abc-8b4b-1d5665ee8858	SPAC14C4.14	683	2.0	3.0	3446.0	4104.0	125.50	22.37	SUFFCLIP
9e87f20c-e411-4ef3-ab7d-4f28ab8a4a7b	SPAC23A1.10	566	2.0	3.0	4629.0	5712.0	115.85	36.62	SUFFCLIP
e3f54f28-59b5-4482-bbcd-10a97a20852f	SPBC32F12.11	118	2.0	3.0	4214.0	6580.0	100.40	73.83	SUFFCLIP
1ead9421-25f0-45de-9e9f-bf5baabcfda6	SPAC513.01c	1441	2.0	3.0	7978.0	9998.0	100.40	62.30	SUFFCLIP
223d2811-fc45-430b-9059-8ba0198cf8ed	SPAC4H3.10c	184	2.0	3.0	4826.0	6357.0	75.30	33.25	SUFFCLIP
2593342d-4bf1-46ce-84bf-a8b40ab7d060	SPAC926.04c	512	2.0	3.0	1936.0	2481.0	77.23	8.95	SUFFCLIP
6d43688b-2764-4cf7-a27d-8ce0359a79bf	SPBC14F5.04c	623	3.0	4.0	3765.0	4554.0	120.48	26.52	SUFFCLIP
5e70757b-4f1e-427b-9762-0fe2ea6f53a3	SPBC32F12.11	118	2.0	3.0	5960.0	7645.0	91.27	46.03	SUFFCLIP
0d2224a3-52fd-4c6c-85f9-457c80ef7649	SPBC32F12.11	118	3.0	4.0	10898.0	11767.0	75.30	16.70	SUFFCLIP
8e97b56e-28e7-4e75-b880-23117fe4ce27	SPBC1815.01	186	2.0	3.0	5415.0	5733.0	120.48	7.68	SUFFCLIP
33c4a1b3-a8a8-4a15-b817-5df8a7505e46	SPBC16C6.07c	719	2.0	3.0	3783.0	5181.0	111.56	46.74	SUFFCLIP
2b3ad17d-c241-440d-8869-89e353709e8f	SPAPB1E7.12	142	2.0	3.0	5877.0	8141.0	83.67	57.86	PASS
bd883760-e499-4029-8855-048ae9bbe25d	SPAC926.04c	281	2.0	3.0	4611.0	5040.0	120.48	12.12	SUFFCLIP
a8344809-a077-4f49-b253-e9533ab450e8	SPBC32F12.11	118	2.0	3.0	6202.0	6880.0	125.50	23.21	SUFFCLIP
222247ec-a1f8-41aa-9207-005df4d2df4a	SPBC32F12.11	118	2.0	3.0	4910.0	6403.0	103.86	46.45	SUFFCLIP
2818868c-cf54-4fc9-94dc-0a55c2a084fc	SPBC14F5.04c	619	2.0	3.0	13285.0	14355.0	91.27	27.39	ADAPTER
3c5068e8-431d-43cc-9338-15cf0f7c02da	SPAC513.01c	1827	2.0	3.0	8147.0	9111.0	111.56	30.67	ADAPTER
6bcc625f-e83d-44d5-8f8e-7becc4aa9fd9	SPBC14F5.04c	605	2.0	3.0	3655.0	5116.0	111.56	49.07	SUFFCLIP
510b49ba-1d3d-4e53-af39-46eb920b81ce	SPBC32F12.11	118	2.0	3.0	6863.0	8058.0	115.85	40.92	SUFFCLIP
c8a96095-1c93-4759-bffa-703457f8c7ba	SPBC14F5.04c	712	2.0	3.0	9330.0	10253.0	111.56	29.15	ADAPTER
1dd0a7e1-c08e-430c-babf-07f37d814b5d	SPBC32F12.11	123	3.0	4.0	5612.0	6790.0	111.56	38.59	SUFFCLIP
4a0fd828-2684-423b-8423-448dd08e0700	SPBC32F12.11	188	2.0	3.0	5283.0	5757.0	107.57	11.89	SUFFCLIP
ebc2fd7a-a3b5-4314-883d-d4e6c55c4049	SPBC354.12	1109	2.0	3.0	5076.0	6124.0	130.96	40.52	SUFFCLIP
3e9dfe94-a373-4398-b6fb-3abdd861bae9	SPBC32F12.11	118	2.0	3.0	10167.0	11166.0	100.40	28.27	ADAPTER
43c28886-e6f6-4520-87f9-e5685a926b05	SPBC32F12.11	460	2.0	3.0	4145.0	5227.0	83.67	25.03	SUFFCLIP
9b7d3149-3cf2-4552-868e-ab925a4ee175	SPCC1739.13	465	2.0	3.0	5435.0	6367.0	59.06	13.25	SUFFCLIP
21a480b7-bc54-48bd-8c9c-26394d3e61fb	SPCC330.06c	13	433.0	900.0	5177.0	6238.0	111.56	34.26	PASS
16251c4a-2e40-4e45-98a5-1c5640303338	SPBC8D2.03c	235	2.0	3.0	15259.0	17225.0	103.86	62.76	ADAPTER
afca3434-da19-4d3c-b422-750ccbd632c4	SPBC354.12	1099	3.0	4.0	5547.0	6567.0	125.50	37.46	PASS
506587b6-5307-4cb1-b6c5-f9b9dfb7f8f2	SPBC32F12.11	463	2.0	3.0	3733.0	4305.0	125.50	18.79	SUFFCLIP
29370bbd-33c9-49cb-b035-dc2f14f346a0	SPCC1183.08c	146	2.0	125.0	4657.0	5766.0	136.91	45.36	SUFFCLIP
5ff3e733-53c2-47b0-9e68-7d39fd0c7cf1	SPCC24B10.09	67	2.0	3.0	4270.0	5312.0	120.48	36.64	PASS
c0a07879-4156-4ab1-8c69-c9043e69730e	SPCC1183.08c	317	2.0	3.0	10306.0	11173.0	77.23	17.21	SUFFCLIP
4e28d0b5-9517-49b6-9751-fd99b6635577	SPBC32F12.11	444	378.0	611.0	7814.0	8289.0	88.59	8.94	SUFFCLIP
74bc14b7-67fa-4948-9e18-438f7571bbe9	SPCC330.06c	14	2.0	3.0	4212.0	5794.0	100.40	47.70	PASS
72418b44-ad4f-4c5c-82bf-a41b35d56117	SPBC839.15c	89	19.0	20.0	4106.0	4955.0	150.60	37.40	SUFFCLIP
d67de8de-13f9-498d-8cb5-7deb550f79b3	SPCC553.10	1496	2.0	48.0	10591.0	11743.0	115.85	39.27	ADAPTER
81b8ce51-3111-4ec2-9cf8-cea6fc71b141	SPCC794.09c	473	18.0	21.0	3818.0	5051.0	130.96	48.57	PASS
7d3e7476-7ad3-48ef-914a-06ebc2481103	SPCC794.09c	65	2.0	3.0	9990.0	10600.0	115.85	18.42	ADAPTER
ddcf24ba-b4c4-40d1-8268-f9ff8e1f5db8	SPRRNA.49	2764	2.0	3.0	15137.0	15632.0	91.27	9.97	ADAPTER
2bec259d-30ec-4a49-b90a-c8e8f83371f1	SPRRNA.49	866	3.0	4.0	9575.0	14766.0	83.67	139.17	SUFFCLIP
fce9c119-bd76-4d87-b936-c9222c03875b	SPCC1739.13	303	2.0	3.0	5509.0	6864.0	79.26	30.63	SUFFCLIP
1d160a4a-b28d-4e19-9c1e-86d9864ecfd4	SPAC23A1.10	566	2.0	3.0	4404.0	5840.0	120.48	52.40	SUFFCLIP
b4841433-c344-44a2-a938-1164d3050c01	SPAC31A2.04c	63	2.0	3.0	999.0	2978.0	130.96	81.00	PASS
8ea16942-054f-460e-b5e5-6beaf8b4eb91	SPAC23A1.10	80	2.0	76.0	7588.0	8242.0	125.50	22.21	ADAPTER
1abf89e1-ae95-48d2-8494-3ac5bf31293a	SPAC23A1.10	483	2.0	3.0	5615.0	6312.0	120.48	22.84	SUFFCLIP
55f5b528-2985-4e5a-a0d5-8fb62003d9ce	SPAC23A1.10	89	2.0	22.0	2014.0	2702.0	111.56	20.44	SUFFCLIP
db1ec893-dde1-4797-950b-375bed542842	SPAC4H3.10c	250	2.0	3.0	6151.0	6880.0	83.67	15.22	SUFFCLIP
b7bd22f3-0c88-4431-88c8-963e3d252bec	SPAC23A1.10	306	2.0	3.0	4414.0	4929.0	136.91	18.36	SUFFCLIP
dfe4aa6f-e75e-4e51-bc26-57c4fe06cec4	SPAC4H3.10c	488	2.0	3.0	5571.0	6705.0	97.16	31.55	SUFFCLIP
020e6f03-3319-4547-80ce-fb062eeae942	SPAC4H3.10c	184	3.0	185.0	6217.0	6754.0	125.50	17.33	SUFFCLIP
c1605e9e-03c4-4d02-bd0a-f1cf67fccbcf	SPAC24C9.06c	2553	2.0	81.0	15008.0	15181.0	88.59	0.06	NOREGION
84add34a-830a-4548-9e0b-231ceef17a12	SPAC3C7.08c	1774	2.0	76.0	4576.0	5918.0	115.85	46.58	SUFFCLIP
3fdb2e12-13bd-4fa5-835e-bf2809866ac9	SPAC23A1.10	68	3.0	4.0	4140.0	4606.0	115.85	12.88	SUFFCLIP
527fd2ea-3ef6-407f-8e79-bc24fce6ff49	SPAC23A1.10	705	2.0	3.0	5174.0	8233.0	94.12	90.56	SUFFCLIP
e99b82ae-ad05-4bc8-b1fb-1e3f049a7a7a	SPAC4H3.10c	188	2.0	3.0	4223.0	5357.0	111.56	36.96	SUFFCLIP
9d802f2f-ae80-458b-9f1c-f5825ab474da	SPAC6G10.11c	60	2.0	3.0	9049.0	11058.0	86.06	52.37	SUFFCLIP
7ec96c69-9fb1-4953-80c0-9bb21d56218d	SPAC23A1.10	610	2.0	3.0	8919.0	9572.0	100.40	16.73	SUFFCLIP
51b412ec-85cc-4d65-928b-deb80e324007	SPAC23A1.10	59	2.0	3.0	4548.0	5688.0	107.57	35.68	SUFFCLIP
c10ea870-cbeb-4949-9258-571fbe340b74	SPAC664.05	469	2.0	3.0	7835.0	8359.0	103.86	13.03	PASS
207b1fbc-be69-48d7-999d-121487d2f673	SPAC1F7.13c	549	2.0	3.0	15882.0	16379.0	88.59	9.59	ADAPTER
8ffa9e05-2ae3-46f0-abdf-bece97e07e3a	SPAC328.10c	482	2.0	3.0	14457.0	15463.0	86.06	23.71	ADAPTER
e45a5df3-daf2-4369-a2e8-f0e33344ff1d	SPAC6G10.11c	60	545.0	1207.0	10123.0	12075.0	107.57	64.68	ADAPTER
22c63819-eca2-40fd-8a3f-045f2ba27c9a	SPAC6G10.11c	60	2.0	3.0	4669.0	8412.0	97.16	115.71	SUFFCLIP
97322650-4c56-4d6d-bfba-122995a2b81f	SPAC6G10.11c	59	597.0	1312.0	6793.0	7865.0	65.48	18.28	SUFFCLIP
9167ca8c-caab-4b91-97db-565aefec2d58	SPAC513.01c	94	2.0	3.0	6790.0	7681.0	97.16	23.71	SUFFCLIP
53d0a70c-6a98-4a06-9e25-dafdd521bc00	SPBC14F5.04c	605	3.0	4.0	4671.0	6007.0	107.57	42.68	PASS
592fa995-07ad-41e5-91bc-0371109213dd	SPAC1565.08	1191	2.0	3.0	4991.0	5688.0	75.30	12.40	SUFFCLIP
e270ebac-158f-40ba-a2ba-53eeb1577c06	SPAC6G10.11c	60	2.0	3.0	6074.0	7984.0	100.40	58.63	SUFFCLIP
7db8afb4-28e9-44d2-9cdb-62752023e6c1	SPBC1289.03c	40	2.0	323.0	14778.0	15457.0	115.85	21.08	ADAPTER
cc823011-c3ae-4b47-a042-c66bcaf46cc6	SPBC14F5.04c	605	2.0	3.0	9092.0	10057.0	125.50	35.17	ADAPTER
2d178ba9-66d7-40b3-bff7-3b407df2e240	SPBC14F5.04c	605	2.0	3.0	3993.0	5332.0	130.96	53.17	SUFFCLIP
bcdfaf6f-97fa-436f-9fb7-8faed5456ec6	SPAC9.09	1379	304.0	701.0	10334.0	12074.0	75.30	38.47	PASS
8ea871fc-e186-494f-a022-ef0a413cbd7f	SPBC14F5.04c	605	2.0	3.0	4589.0	6516.0	97.16	57.13	SUFFCLIP
4d3e5eeb-fc9c-4cf6-8007-80e0efe85b13	SPBC1815.01	111	2.0	3.0	4790.0	5451.0	115.85	20.38	SUFFCLIP
71f42bd7-de3f-4cb4-b2c1-ede57cda3d6d	SPBC32F12.11	544	2.0	3.0	6333.0	8018.0	120.48	62.36	SUFFCLIP
c8b592a1-7bbe-4364-87b0-8dc87d2bd143	SPBC32F12.11	118	2.0	3.0	4270.0	5128.0	125.50	30.71	SUFFCLIP
83a1ec09-05ff-48f7-81db-c87c2d35b63d	SPBC32F12.11	118	2.0	3.0	9187.0	9922.0	120.48	24.36	ADAPTER
9bd2a0a3-96e8-4e4d-8ba0-6c4b3cef321b	SPBC19C2.07	329	2.0	3.0	4529.0	5300.0	111.56	23.52	PASS
773141e9-84e2-4c14-9711-3241f4e07048	SPBC14F5.04c	645	2.0	3.0	3732.0	4877.0	125.50	42.67	SUFFCLIP
88d32d05-47dc-4126-9541-2c7f93b24d38	SPBC32F12.11	118	2.0	3.0	10241.0	12190.0	94.12	55.87	ADAPTER
df7a3927-3945-4a5c-8bfb-5ab22445741b	SPBC14F5.04c	605	2.0	3.0	7428.0	9025.0	94.12	44.87	SUFFCLIP
9fa0b328-0866-4747-a1d6-6ddb05d70f5c	SPBC32F12.11	534	4.0	5.0	5501.0	6231.0	125.50	25.37	PASS
2ef4b6e9-b6ff-4b68-bf33-f84fbf8f56c0	SPBC32F12.11	118	2.0	3.0	5256.0	6774.0	70.05	30.28	SUFFCLIP
31a5d55e-6741-44c5-addc-e673866ccb99	SPBC32F12.11	483	236.0	419.0	5828.0	6110.0	130.96	7.22	SUFFCLIP
1b039f9d-94af-457e-a891-3b4bf0a10a50	SPBC1815.01	381	2.0	3.0	2615.0	3085.0	125.50	14.54	SUFFCLIP
2c008a3b-043b-42f1-98d6-0075ee6b8bf4	SPBC14F5.04c	619	7.0	64.0	4944.0	6103.0	120.48	41.32	SUFFCLIP
57f78554-385e-471f-a01a-9fd6f735b877	SPBC1815.01	112	3.0	4.0	6698.0	7482.0	103.86	22.00	SUFFCLIP
360ebd82-937c-4fb1-9bdc-532e381677eb	SPBC32F12.11	118	2.0	3.0	5484.0	6318.0	103.86	23.72	PASS
8810bbfa-55f6-4f84-83f5-296512e0ce40	SPBC2G2.03c	166	2.0	5.0	3707.0	6422.0	111.56	95.52	PASS
29dfc6cf-bd1b-4cf6-b5e4-07fe1dea3302	SPBC337.09	251	2.0	3.0	3294.0	4213.0	136.91	36.73	PASS
bc770125-4f01-4835-9ba7-641a68fcf526	SPCC126.13c	89	26.0	66.0	6915.0	7626.0	115.85	22.31	PASS
269fb228-dfa7-4914-857f-3c01b22a0fa6	SPBC56F2.09c	1696	2.0	3.0	6478.0	7677.0	94.12	32.44	PASS
76eaabfd-be32-4193-8acd-25db03b8cb71	SPCC622.18	15	2.0	3.0	3115.0	3995.0	125.50	31.62	PASS
dc93de17-6187-46cc-8840-a88188961551	SPCC70.02c	95	2.0	3.0	5852.0	6644.0	125.50	27.96	PASS
67eef56c-1634-476a-be32-41d33a122e23	SPBC32F12.11	118	2.0	3.0	4719.0	6060.0	107.57	42.86	SUFFCLIP
d1c891fa-1e86-4a64-8b9a-97dd4dd9ef49	SPBC32F12.11	559	2.0	3.0	9274.0	10238.0	97.16	26.06	SUFFCLIP
baba65cc-0b2d-461d-99b2-1ff774cd6c6f	SPBC839.15c	812	2.0	3.0	4862.0	6531.0	88.59	44.06	PASS
db9436f7-f8c8-4114-ab1f-f4ec15ed462a	SPBC337.08c	1116	2.0	3.0	6377.0	8039.0	100.40	50.37	SUFFCLIP
503d41e6-c1e0-4413-9fb5-d9fd356e0d5f	SPBC354.12	1052	3.0	4.0	8641.0	9781.0	91.27	29.52	PASS
8fe8200d-2324-4086-942f-e61e99c68528	SPCC1183.08c	170	2.0	3.0	6487.0	7045.0	107.57	14.89	SUFFCLIP
ea9f5afe-e75d-49ca-844b-d984f981bccf	SPCC1739.13	1165	4.0	5.0	3481.0	4694.0	75.30	25.30	SUFFCLIP
8ba51b29-885b-49cc-a69d-51df09af0655	SPCC31H12.04c	310	233.0	2347.0	17334.0	18488.0	125.50	43.04	ADAPTER
554da11d-af59-4a9c-bc2b-e34344382c9f	SPCC1183.08c	185	2.0	3.0	4514.0	7144.0	111.56	92.37	SUFFCLIP
638fc473-85ae-482a-a61f-559f82f6dba6	SPCC1183.08c	146	2.0	3.0	9408.0	11312.0	100.40	58.43	ADAPTER
9939f7a2-cebd-4461-865c-a0a51073beca	SPCC576.07	884	2.0	3.0	15407.0	15973.0	150.60	23.25	ADAPTER
768f430a-f908-4ac9-8af8-44a2c0687eed	SPBC8D2.18c	51	2.0	3.0	11849.0	13636.0	94.12	50.81	ADAPTER
94afbecf-8a3c-4d6d-a90f-d0923dbaaf9b	SPCC794.09c	65	2.0	3.0	8230.0	9604.0	83.67	33.14	SUFFCLIP
81446c20-56cb-4203-bdcb-0282b1a0d5b2	SPRRNA.50	20	99.0	403.0	4915.0	5104.0	91.27	0.70	NOREGION
1b602f63-a61a-4279-a37f-4a8add2515eb	SPCC794.09c	664	2.0	58.0	4822.0	7867.0	125.50	121.83	SUFFCLIP
396f7ed3-03e9-4cc3-b831-bbd8f1c8d708	SPRRNA.47	2177	2.0	3.0	4783.0	4952.0	107.57	1.00	NOREGION
87461b81-18f5-44c5-af36-e55766f7122b	SPRRNA.49	839	2.0	3.0	4191.0	4847.0	97.16	16.13	SUFFCLIP
17ea49bd-b46e-4dcb-9871-c5fa5d286b8b	SPCC1739.13	172	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
26117738-e301-40d3-bab4-13df4e9cff76	SPRRNA.48	1237	2.0	3.0	6540.0	7791.0	91.27	32.88	SUFFCLIP
3d9d113d-4eb5-4b82-8483-882f4f07b234	SPAC1805.12c	73	2.0	3.0	9705.0	10138.0	107.57	10.43	ADAPTER
33d53944-dcd1-40e2-8bac-0228253507b9	SPAC1F7.13c	139	2.0	3.0	4106.0	4442.0	120.48	8.40	SUFFCLIP
75607506-0f64-47c3-857f-e19b85f5afb4	SPAC1071.10c	2477	2.0	3.0	3169.0	3759.0	120.48	18.56	SUFFCLIP
871856e2-773c-4821-a76b-680ac1d0aad5	SPAC23A1.10	89	4.0	1075.0	1076.0	1111.0	107.57	0.00	NOREGION
c474abad-f855-4d08-b368-0f18990842b3	SPAC1F7.13c	140	3.0	4.0	10527.0	11928.0	100.40	41.67	ADAPTER
71384077-ffa3-4d24-8e43-4dc774d552a0	SPAC1F7.13c	140	2.0	3.0	7128.0	7273.0	115.85	0.54	NOREGION
28862636-ce8d-4137-adf7-c9ac11cdb103	SPAC1F7.13c	278	2.0	3.0	7569.0	9306.0	111.56	59.30	SUFFCLIP
dd053a38-beb9-4899-8b4f-39555c9aa7c8	SPAC23A1.10	59	2.0	3.0	5509.0	5952.0	136.91	15.09	SUFFCLIP
6fe7cfc5-d1d4-4736-8edd-d35a3cbcbedc	SPAC1805.12c	77	2.0	3.0	5151.0	5635.0	130.96	16.00	PASS
eea0c315-0805-4ccc-9474-13a71b932ac2	SPAC1006.07	574	211.0	359.0	5458.0	6718.0	120.48	45.36	SUFFCLIP
